"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LPL 2025 Split 2 Placements","2025-03-30","Top Esports",6,6,0,30.6,115,59,1.95,0.95,,"7.9%",,,,"67%","83%",,,"67%","72%","67%","74%",,,"40%","51.0%","56.1%",3.43,1.36,1.47
"LPL 2025 Split 2 Placements","2025-03-30","Ultra Prime",11,5,6,34.7,140,156,0.9,0.78,,"-1.5%",,,,"45%","45%",,,"64%","44%","64%","44%",,,"64%","49.2%","50.7%",3.76,1.51,1.39
"LPL 2025 Split 2 Placements","2025-03-30","Weibo Gaming",6,5,1,30.5,79,47,1.68,0.69,,"4.8%",,,,"33%","50%",,,"50%","56%","50%","65%",,,"80%","50.2%","52.1%",3.44,1.29,1.61
"LPL 2025 Split 2 Placements","2025-03-31","Anyone's Legend",6,5,1,33.4,141,89,1.58,1.15,,"8.6%",,,,"100%","67%",,,"67%","53%","67%","68%",,,"86%","51.5%","51.1%",3.23,1.31,1.67
"LPL 2025 Split 2 Placements","2025-03-31","Bilibili Gaming",6,5,1,32.4,101,59,1.71,0.82,,"8.7%",,,,"33%","50%",,,"33%","53%","50%","65%",,,"86%","51.4%","52.2%",3.47,1.38,1.75
"LPL 2025 Split 2 Placements","2025-03-31","EDward Gaming",7,1,6,34.8,76,108,0.7,0.76,,"-5.9%",,,,"86%","71%",,,"57%","52%","43%","33%",,,"22%","49.0%","49.5%",3.76,1.41,1.58
"LPL 2025 Split 2 Placements","2025-03-31","FunPlus Phoenix",10,5,5,29.8,151,121,1.25,0.91,,"2.6%",,,,"70%","50%",,,"60%","50%","40%","55%",,,"50%","49.9%","49.0%",3.33,1.32,1.48
"LPL 2025 Split 2 Placements","2025-03-31","Invictus Gaming",6,6,0,32.4,127,61,2.08,0.97,,"11.1%",,,,"33%","100%",,,"67%","56%","50%","82%",,,"100%","51.1%","54.8%",3.05,1.22,1.64
"LPL 2025 Split 2 Placements","2025-03-31","JD Gaming",6,4,2,30.5,89,83,1.07,0.93,,"0.3%",,,,"83%","50%",,,"67%","47%","67%","35%",,,"50%","50.7%","53.4%",3.56,1.2,1.34
"LPL 2025 Split 2 Placements","2025-03-31","LGD Gaming",9,1,8,32.3,116,169,0.69,0.98,,"-6.8%",,,,"33%","22%",,,"22%","50%","56%","45%",,,"25%","48.6%","44.6%",3.04,1.15,1.38
"LPL 2025 Split 2 Placements","2025-03-31","LNG Esports",6,0,6,29.8,57,100,0.57,0.88,,"-6.2%",,,,"50%","17%",,,"33%","42%","33%","32%",,,"0%","49.8%","46.2%",3.38,1.21,1.47
"LPL 2025 Split 2 Placements","2025-03-31","Ninjas in Pyjamas",6,3,3,30.8,82,102,0.8,1,,"-0.7%",,,,"50%","50%",,,"50%","53%","33%","33%",,,"83%","50.0%","50.5%",3.04,1.06,1.53
"LPL 2025 Split 2 Placements","2025-03-31","Oh My God",6,1,5,31.5,54,95,0.57,0.79,,"-9.2%",,,,"17%","50%",,,"33%","42%","67%","42%",,,"40%","49.0%","46.7%",3.28,1.21,1.6
"LPL 2025 Split 2 Placements","2025-03-31","Royal Never Give Up",7,2,5,36.9,98,131,0.75,0.89,,"-8.5%",,,,"0%","0%",,,"14%","26%","29%","51%",,,"18%","49.9%","47.2%",3.58,1.4,1.59
"LPL 2025 Split 2 Placements","2025-03-31","Team WE",13,6,7,31.9,145,192,0.76,0.81,,"-1.0%",,,,"46%","62%",,,"54%","49%","38%","43%",,,"38%","50.3%","49.3%",3.31,1.29,1.62
"LPL 2025 Split 2 Placements","2025-03-31","ThunderTalk Gaming",6,3,3,30.9,76,83,0.92,0.86,,"3.6%",,,,"50%","67%",,,"50%","67%","33%","38%",,,"50%","50.0%","50.9%",3.2,1.29,1.53
"LPL 2025 Split 2 Placements","2025-03-31","Top Esports",6,6,0,30.6,115,59,1.95,0.95,,"7.9%",,,,"67%","83%",,,"67%","72%","67%","74%",,,"40%","51.0%","56.1%",3.43,1.36,1.47
"LPL 2025 Split 2 Placements","2025-03-31","Ultra Prime",14,6,8,33.6,185,194,0.95,0.81,,"-1.7%",,,,"50%","36%",,,"64%","45%","71%","48%",,,"59%","49.2%","50.5%",3.71,1.47,1.38
"LPL 2025 Split 2 Placements","2025-03-31","Weibo Gaming",6,5,1,30.5,79,47,1.68,0.69,,"4.8%",,,,"33%","50%",,,"50%","56%","50%","65%",,,"80%","50.2%","52.1%",3.44,1.29,1.61
"LPL 2025 Split 2","2025-04-05","Anyone's Legend",3,1,2,31.8,57,45,1.27,1.07,,"4.8%",,,,"67%","33%",,,"67%","33%","100%","54%",,,"0%","49.7%","51.0%",3.18,1.25,1.43
"LPL 2025 Split 2","2025-04-05","Bilibili Gaming",2,2,0,29.2,45,18,2.5,1.08,,"15.0%",,,,"50%","100%",,,"100%","8%","100%","89%",,,"100%","52.8%","56.7%",3.42,1.07,1.43
"LPL 2025 Split 2","2025-04-05","FunPlus Phoenix",3,1,2,39.6,61,77,0.79,1.16,,"-5.7%",,,,"33%","67%",,,"67%","89%","0%","20%",,,"20%","48.6%","46.2%",3.51,1.42,1.45
"LPL 2025 Split 2","2025-04-05","Invictus Gaming",3,2,1,39.6,77,61,1.26,1.16,,"5.7%",,,,"67%","33%",,,"33%","11%","100%","80%",,,"80%","51.4%","53.8%",3.29,1.22,1.81
"LPL 2025 Split 2","2025-04-05","ThunderTalk Gaming",2,0,2,29.2,18,45,0.4,1.08,,"-15.0%",,,,"50%","0%",,,"0%","92%","0%","11%",,,"0%","47.2%","43.3%",3.35,1.38,1.26
"LPL 2025 Split 2","2025-04-05","Top Esports",3,2,1,31.8,45,57,0.79,1.07,,"-4.8%",,,,"33%","67%",,,"33%","67%","0%","46%",,,"100%","50.3%","49.0%",3.41,1.38,1.34
"LPL 2025 Split 2","2025-04-06","Anyone's Legend",3,1,2,31.8,57,45,1.27,1.07,,"4.8%",,,,"67%","33%",,,"67%","33%","100%","54%",,,"0%","49.7%","51.0%",3.18,1.25,1.43
"LPL 2025 Split 2","2025-04-06","Bilibili Gaming",4,4,0,35.1,107,58,1.84,1.17,,"10.2%",,,,"25%","50%",,,"50%","42%","100%","71%",,,"75%","51.5%","54.8%",3.45,1.25,1.41
"LPL 2025 Split 2","2025-04-06","FunPlus Phoenix",6,2,4,36.5,108,133,0.81,1.1,,"-3.3%",,,,"33%","67%",,,"50%","58%","50%","37%",,,"29%","49.4%","47.8%",3.39,1.42,1.51
"LPL 2025 Split 2","2025-04-06","Invictus Gaming",5,2,3,40.2,117,123,0.95,1.19,,"1.2%",,,,"80%","60%",,,"60%","17%","60%","63%",,,"63%","50.7%","51.1%",3.18,1.23,1.68
"LPL 2025 Split 2","2025-04-06","JD Gaming",2,2,0,32.8,50,24,2.08,1.13,,"11.0%",,,,"50%","50%",,,"50%","42%","50%","89%",,,"100%","50.8%","55.2%",3.64,1.58,1.49
"LPL 2025 Split 2","2025-04-06","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-06","ThunderTalk Gaming",5,2,3,31.7,74,92,0.8,1.05,,"-5.4%",,,,"60%","20%",,,"40%","80%","0%","33%",,,"33%","48.8%","47.7%",3.48,1.54,1.37
"LPL 2025 Split 2","2025-04-06","Top Esports",3,2,1,31.8,45,57,0.79,1.07,,"-4.8%",,,,"33%","67%",,,"33%","67%","0%","46%",,,"100%","50.3%","49.0%",3.41,1.38,1.34
"LPL 2025 Split 2","2025-04-07","Anyone's Legend",3,1,2,31.8,57,45,1.27,1.07,,"4.8%",,,,"67%","33%",,,"67%","33%","100%","54%",,,"0%","49.7%","51.0%",3.18,1.25,1.43
"LPL 2025 Split 2","2025-04-07","Bilibili Gaming",4,4,0,35.1,107,58,1.84,1.17,,"10.2%",,,,"25%","50%",,,"50%","42%","100%","71%",,,"75%","51.5%","54.8%",3.45,1.25,1.41
"LPL 2025 Split 2","2025-04-07","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-07","FunPlus Phoenix",6,2,4,36.5,108,133,0.81,1.1,,"-3.3%",,,,"33%","67%",,,"50%","58%","50%","37%",,,"29%","49.4%","47.8%",3.39,1.42,1.51
"LPL 2025 Split 2","2025-04-07","Invictus Gaming",5,2,3,40.2,117,123,0.95,1.19,,"1.2%",,,,"80%","60%",,,"60%","17%","60%","63%",,,"63%","50.7%","51.1%",3.18,1.23,1.68
"LPL 2025 Split 2","2025-04-07","JD Gaming",2,2,0,32.8,50,24,2.08,1.13,,"11.0%",,,,"50%","50%",,,"50%","42%","50%","89%",,,"100%","50.8%","55.2%",3.64,1.58,1.49
"LPL 2025 Split 2","2025-04-07","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-07","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-07","ThunderTalk Gaming",5,2,3,31.7,74,92,0.8,1.05,,"-5.4%",,,,"60%","20%",,,"40%","80%","0%","33%",,,"33%","48.8%","47.7%",3.48,1.54,1.37
"LPL 2025 Split 2","2025-04-07","Top Esports",6,4,2,32.4,100,91,1.1,0.98,,"4.0%",,,,"33%","67%",,,"50%","61%","33%","50%",,,"100%","50.6%","51.0%",3.46,1.39,1.5
"LPL 2025 Split 2","2025-04-07","Weibo Gaming",3,1,2,33,34,55,0.62,0.9,,"-12.7%",,,,"67%","33%",,,"33%","44%","33%","47%",,,"0%","49.1%","46.9%",3.66,1.17,1.44
"LPL 2025 Split 2","2025-04-08","Anyone's Legend",5,3,2,33.2,109,68,1.6,1.07,,"5.6%",,,,"80%","40%",,,"60%","33%","100%","67%",,,"60%","49.9%","52.4%",3.37,1.29,1.43
"LPL 2025 Split 2","2025-04-08","Bilibili Gaming",4,4,0,35.1,107,58,1.84,1.17,,"10.2%",,,,"25%","50%",,,"50%","42%","100%","71%",,,"75%","51.5%","54.8%",3.45,1.25,1.41
"LPL 2025 Split 2","2025-04-08","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-08","FunPlus Phoenix",8,2,6,33.9,122,177,0.69,1.1,,"-7.2%",,,,"25%","50%",,,"38%","52%","38%","31%",,,"25%","49.0%","46.4%",3.27,1.32,1.35
"LPL 2025 Split 2","2025-04-08","Invictus Gaming",7,2,5,38.8,140,175,0.8,1.16,,"-1.1%",,,,"57%","57%",,,"57%","31%","43%","51%",,,"45%","50.5%","49.5%",3.18,1.23,1.68
"LPL 2025 Split 2","2025-04-08","JD Gaming",2,2,0,32.8,50,24,2.08,1.13,,"11.0%",,,,"50%","50%",,,"50%","42%","50%","89%",,,"100%","50.8%","55.2%",3.64,1.58,1.49
"LPL 2025 Split 2","2025-04-08","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-08","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-08","ThunderTalk Gaming",5,2,3,31.7,74,92,0.8,1.05,,"-5.4%",,,,"60%","20%",,,"40%","80%","0%","33%",,,"33%","48.8%","47.7%",3.48,1.54,1.37
"LPL 2025 Split 2","2025-04-08","Top Esports",8,6,2,30.8,144,105,1.37,1.01,,"7.7%",,,,"50%","75%",,,"63%","63%","50%","58%",,,"100%","51.0%","52.7%",3.39,1.3,1.44
"LPL 2025 Split 2","2025-04-08","Weibo Gaming",3,1,2,33,34,55,0.62,0.9,,"-12.7%",,,,"67%","33%",,,"33%","44%","33%","47%",,,"0%","49.1%","46.9%",3.66,1.17,1.44
"LPL 2025 Split 2","2025-04-09","Anyone's Legend",5,3,2,33.2,109,68,1.6,1.07,,"5.6%",,,,"80%","40%",,,"60%","33%","100%","67%",,,"60%","49.9%","52.4%",3.37,1.29,1.43
"LPL 2025 Split 2","2025-04-09","Bilibili Gaming",4,4,0,35.1,107,58,1.84,1.17,,"10.2%",,,,"25%","50%",,,"50%","42%","100%","71%",,,"75%","51.5%","54.8%",3.45,1.25,1.41
"LPL 2025 Split 2","2025-04-09","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-09","FunPlus Phoenix",8,2,6,33.9,122,177,0.69,1.1,,"-7.2%",,,,"25%","50%",,,"38%","52%","38%","31%",,,"25%","49.0%","46.4%",3.27,1.32,1.35
"LPL 2025 Split 2","2025-04-09","Invictus Gaming",7,2,5,38.8,140,175,0.8,1.16,,"-1.1%",,,,"57%","57%",,,"57%","31%","43%","51%",,,"45%","50.5%","49.5%",3.18,1.23,1.68
"LPL 2025 Split 2","2025-04-09","JD Gaming",4,4,0,30.4,83,46,1.8,1.06,,"8.6%",,,,"25%","50%",,,"50%","38%","75%","82%",,,"100%","51.3%","55.4%",3.68,1.45,1.46
"LPL 2025 Split 2","2025-04-09","LGD Gaming",3,2,1,35.8,82,56,1.46,1.29,,"13.1%",,,,"67%","67%",,,"67%","33%","67%","60%",,,"80%","49.5%","54.2%",3.38,1.24,1.54
"LPL 2025 Split 2","2025-04-09","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-09","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-09","Oh My God",3,1,2,35.8,56,82,0.68,1.29,,"-13.1%",,,,"33%","33%",,,"33%","67%","33%","40%",,,"20%","50.5%","45.8%",3.49,1.41,1.38
"LPL 2025 Split 2","2025-04-09","Team WE",2,0,2,28,22,33,0.67,0.98,,"-6.1%",,,,"100%","50%",,,"50%","67%","0%","25%",,,"0%","48.2%","44.5%",3.06,1.25,1.74
"LPL 2025 Split 2","2025-04-09","ThunderTalk Gaming",5,2,3,31.7,74,92,0.8,1.05,,"-5.4%",,,,"60%","20%",,,"40%","80%","0%","33%",,,"33%","48.8%","47.7%",3.48,1.54,1.37
"LPL 2025 Split 2","2025-04-09","Top Esports",8,6,2,30.8,144,105,1.37,1.01,,"7.7%",,,,"50%","75%",,,"63%","63%","50%","58%",,,"100%","51.0%","52.7%",3.39,1.3,1.44
"LPL 2025 Split 2","2025-04-09","Weibo Gaming",3,1,2,33,34,55,0.62,0.9,,"-12.7%",,,,"67%","33%",,,"33%","44%","33%","47%",,,"0%","49.1%","46.9%",3.66,1.17,1.44
"LPL 2025 Split 2","2025-04-10","Anyone's Legend",8,5,3,32.2,150,103,1.46,0.98,,"2.9%",,,,"75%","50%",,,"50%","35%","88%","60%",,,"50%","49.6%","51.5%",3.45,1.35,1.47
"LPL 2025 Split 2","2025-04-10","Bilibili Gaming",7,5,2,33.2,142,99,1.43,1.04,,"6.5%",,,,"29%","43%",,,"57%","50%","71%","63%",,,"71%","51.2%","52.8%",3.32,1.29,1.54
"LPL 2025 Split 2","2025-04-10","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-10","FunPlus Phoenix",8,2,6,33.9,122,177,0.69,1.1,,"-7.2%",,,,"25%","50%",,,"38%","52%","38%","31%",,,"25%","49.0%","46.4%",3.27,1.32,1.35
"LPL 2025 Split 2","2025-04-10","Invictus Gaming",7,2,5,38.8,140,175,0.8,1.16,,"-1.1%",,,,"57%","57%",,,"57%","31%","43%","51%",,,"45%","50.5%","49.5%",3.18,1.23,1.68
"LPL 2025 Split 2","2025-04-10","JD Gaming",4,4,0,30.4,83,46,1.8,1.06,,"8.6%",,,,"25%","50%",,,"50%","38%","75%","82%",,,"100%","51.3%","55.4%",3.68,1.45,1.46
"LPL 2025 Split 2","2025-04-10","LGD Gaming",3,2,1,35.8,82,56,1.46,1.29,,"13.1%",,,,"67%","67%",,,"67%","33%","67%","60%",,,"80%","49.5%","54.2%",3.38,1.24,1.54
"LPL 2025 Split 2","2025-04-10","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-10","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-10","Oh My God",3,1,2,35.8,56,82,0.68,1.29,,"-13.1%",,,,"33%","33%",,,"33%","67%","33%","40%",,,"20%","50.5%","45.8%",3.49,1.41,1.38
"LPL 2025 Split 2","2025-04-10","Team WE",2,0,2,28,22,33,0.67,0.98,,"-6.1%",,,,"100%","50%",,,"50%","67%","0%","25%",,,"0%","48.2%","44.5%",3.06,1.25,1.74
"LPL 2025 Split 2","2025-04-10","ThunderTalk Gaming",7,2,5,31,87,132,0.66,1.01,,"-7.0%",,,,"57%","14%",,,"43%","76%","0%","28%",,,"25%","48.9%","47.9%",3.41,1.52,1.42
"LPL 2025 Split 2","2025-04-10","Top Esports",8,6,2,30.8,144,105,1.37,1.01,,"7.7%",,,,"50%","75%",,,"63%","63%","50%","58%",,,"100%","51.0%","52.7%",3.39,1.3,1.44
"LPL 2025 Split 2","2025-04-10","Weibo Gaming",5,3,2,31.4,74,68,1.09,0.9,,"-3.3%",,,,"60%","60%",,,"40%","40%","60%","61%",,,"25%","49.7%","48.8%",3.64,1.23,1.46
"LPL 2025 Split 2","2025-04-11","Anyone's Legend",11,7,4,33.4,205,129,1.59,0.91,,"3.2%",,,,"73%","55%",,,"55%","36%","82%","63%",,,"46%","49.9%","51.4%",3.46,1.35,1.6
"LPL 2025 Split 2","2025-04-11","Bilibili Gaming",7,5,2,33.2,142,99,1.43,1.04,,"6.5%",,,,"29%","43%",,,"57%","50%","71%","63%",,,"71%","51.2%","52.8%",3.32,1.29,1.54
"LPL 2025 Split 2","2025-04-11","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-11","FunPlus Phoenix",11,3,8,34.6,148,232,0.64,1,,"-6.3%",,,,"27%","45%",,,"36%","55%","36%","31%",,,"38%","49.0%","47.1%",3.38,1.35,1.44
"LPL 2025 Split 2","2025-04-11","Invictus Gaming",10,4,6,37,192,205,0.94,1.07,,"-0.4%",,,,"50%","40%",,,"50%","30%","60%","54%",,,"53%","50.2%","49.6%",3.13,1.19,1.65
"LPL 2025 Split 2","2025-04-11","JD Gaming",4,4,0,30.4,83,46,1.8,1.06,,"8.6%",,,,"25%","50%",,,"50%","38%","75%","82%",,,"100%","51.3%","55.4%",3.68,1.45,1.46
"LPL 2025 Split 2","2025-04-11","LGD Gaming",3,2,1,35.8,82,56,1.46,1.29,,"13.1%",,,,"67%","67%",,,"67%","33%","67%","60%",,,"80%","49.5%","54.2%",3.38,1.24,1.54
"LPL 2025 Split 2","2025-04-11","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-11","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-11","Oh My God",3,1,2,35.8,56,82,0.68,1.29,,"-13.1%",,,,"33%","33%",,,"33%","67%","33%","40%",,,"20%","50.5%","45.8%",3.49,1.41,1.38
"LPL 2025 Split 2","2025-04-11","Team WE",2,0,2,28,22,33,0.67,0.98,,"-6.1%",,,,"100%","50%",,,"50%","67%","0%","25%",,,"0%","48.2%","44.5%",3.06,1.25,1.74
"LPL 2025 Split 2","2025-04-11","ThunderTalk Gaming",7,2,5,31,87,132,0.66,1.01,,"-7.0%",,,,"57%","14%",,,"43%","76%","0%","28%",,,"25%","48.9%","47.9%",3.41,1.52,1.42
"LPL 2025 Split 2","2025-04-11","Top Esports",11,7,4,31.3,174,157,1.11,0.96,,"5.3%",,,,"55%","82%",,,"64%","65%","36%","52%",,,"70%","50.9%","52.1%",3.4,1.32,1.4
"LPL 2025 Split 2","2025-04-11","Weibo Gaming",5,3,2,31.4,74,68,1.09,0.9,,"-3.3%",,,,"60%","60%",,,"40%","40%","60%","61%",,,"25%","49.7%","48.8%",3.64,1.23,1.46
"LPL 2025 Split 2","2025-04-12","Anyone's Legend",11,7,4,33.4,205,129,1.59,0.91,,"3.2%",,,,"73%","55%",,,"55%","36%","82%","63%",,,"46%","49.9%","51.4%",3.46,1.35,1.6
"LPL 2025 Split 2","2025-04-12","Bilibili Gaming",9,5,4,33.5,154,130,1.18,0.94,,"2.4%",,,,"44%","56%",,,"56%","44%","78%","62%",,,"50%","51.2%","51.3%",3.41,1.32,1.6
"LPL 2025 Split 2","2025-04-12","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-12","FunPlus Phoenix",13,5,8,35,205,267,0.77,1.04,,"-4.5%",,,,"23%","54%",,,"46%","51%","46%","38%",,,"50%","49.1%","48.2%",3.43,1.37,1.45
"LPL 2025 Split 2","2025-04-12","Invictus Gaming",13,6,7,35,242,240,1.01,1.06,,"0.7%",,,,"62%","46%",,,"54%","33%","62%","59%",,,"59%","50.2%","50.0%",3.13,1.16,1.61
"LPL 2025 Split 2","2025-04-12","JD Gaming",6,6,0,31.8,114,58,1.97,0.9,,"9.8%",,,,"17%","33%",,,"50%","50%","50%","67%",,,"100%","50.5%","54.9%",3.82,1.52,1.48
"LPL 2025 Split 2","2025-04-12","LGD Gaming",3,2,1,35.8,82,56,1.46,1.29,,"13.1%",,,,"67%","67%",,,"67%","33%","67%","60%",,,"80%","49.5%","54.2%",3.38,1.24,1.54
"LPL 2025 Split 2","2025-04-12","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-12","Ninjas in Pyjamas",2,0,2,32.8,24,50,0.48,1.13,,"-11.0%",,,,"50%","50%",,,"50%","58%","50%","11%",,,"0%","49.2%","44.8%",2.71,0.83,1.72
"LPL 2025 Split 2","2025-04-12","Oh My God",3,1,2,35.8,56,82,0.68,1.29,,"-13.1%",,,,"33%","33%",,,"33%","67%","33%","40%",,,"20%","50.5%","45.8%",3.49,1.41,1.38
"LPL 2025 Split 2","2025-04-12","Team WE",2,0,2,28,22,33,0.67,0.98,,"-6.1%",,,,"100%","50%",,,"50%","67%","0%","25%",,,"0%","48.2%","44.5%",3.06,1.25,1.74
"LPL 2025 Split 2","2025-04-12","ThunderTalk Gaming",10,3,7,30.2,122,182,0.67,1.01,,"-6.3%",,,,"40%","20%",,,"40%","70%","10%","27%",,,"17%","49.2%","48.1%",3.42,1.44,1.36
"LPL 2025 Split 2","2025-04-12","Top Esports",11,7,4,31.3,174,157,1.11,0.96,,"5.3%",,,,"55%","82%",,,"64%","65%","36%","52%",,,"70%","50.9%","52.1%",3.4,1.32,1.4
"LPL 2025 Split 2","2025-04-12","Weibo Gaming",7,3,4,33.1,109,125,0.87,1.01,,"-4.0%",,,,"71%","43%",,,"29%","48%","43%","52%",,,"14%","50.0%","47.9%",3.53,1.28,1.53
"LPL 2025 Split 2","2025-04-13","Anyone's Legend",13,9,4,32.5,239,148,1.61,0.92,,"3.9%",,,,"69%","62%",,,"62%","44%","85%","62%",,,"53%","50.2%","51.6%",3.47,1.35,1.59
"LPL 2025 Split 2","2025-04-13","Bilibili Gaming",9,5,4,33.5,154,130,1.18,0.94,,"2.4%",,,,"44%","56%",,,"56%","44%","78%","62%",,,"50%","51.2%","51.3%",3.41,1.32,1.6
"LPL 2025 Split 2","2025-04-13","EDward Gaming",3,2,1,39.1,38,18,2.11,0.48,,"4.4%",,,,"67%","100%",,,"100%","56%","33%","65%",,,"50%","49.2%","53.9%",3.91,1.37,1.78
"LPL 2025 Split 2","2025-04-13","FunPlus Phoenix",13,5,8,35,205,267,0.77,1.04,,"-4.5%",,,,"23%","54%",,,"46%","51%","46%","38%",,,"50%","49.1%","48.2%",3.43,1.37,1.45
"LPL 2025 Split 2","2025-04-13","Invictus Gaming",13,6,7,35,242,240,1.01,1.06,,"0.7%",,,,"62%","46%",,,"54%","33%","62%","59%",,,"59%","50.2%","50.0%",3.13,1.16,1.61
"LPL 2025 Split 2","2025-04-13","JD Gaming",6,6,0,31.8,114,58,1.97,0.9,,"9.8%",,,,"17%","33%",,,"50%","50%","50%","67%",,,"100%","50.5%","54.9%",3.82,1.52,1.48
"LPL 2025 Split 2","2025-04-13","LGD Gaming",3,2,1,35.8,82,56,1.46,1.29,,"13.1%",,,,"67%","67%",,,"67%","33%","67%","60%",,,"80%","49.5%","54.2%",3.38,1.24,1.54
"LPL 2025 Split 2","2025-04-13","LNG Esports",3,1,2,39.1,18,38,0.47,0.48,,"-4.4%",,,,"33%","0%",,,"0%","44%","67%","35%",,,"50%","50.8%","46.1%",3.58,1.48,1.82
"LPL 2025 Split 2","2025-04-13","Ninjas in Pyjamas",4,2,2,35.6,68,75,0.91,1,,"-4.8%",,,,"50%","50%",,,"50%","46%","75%","47%",,,"50%","49.3%","48.5%",2.91,0.97,1.66
"LPL 2025 Split 2","2025-04-13","Oh My God",3,1,2,35.8,56,82,0.68,1.29,,"-13.1%",,,,"33%","33%",,,"33%","67%","33%","40%",,,"20%","50.5%","45.8%",3.49,1.41,1.38
"LPL 2025 Split 2","2025-04-13","Team WE",4,0,4,33.2,47,77,0.61,0.93,,"-3.8%",,,,"75%","50%",,,"50%","67%","0%","22%",,,"20%","49.4%","46.2%",3.31,1.38,1.72
"LPL 2025 Split 2","2025-04-13","ThunderTalk Gaming",12,3,9,29.8,132,218,0.61,0.98,,"-8.9%",,,,"33%","17%",,,"33%","63%","8%","25%",,,"14%","48.9%","47.1%",3.33,1.38,1.35
"LPL 2025 Split 2","2025-04-13","Top Esports",13,9,4,30.8,210,167,1.26,0.94,,"7.9%",,,,"62%","85%",,,"69%","67%","46%","56%",,,"73%","51.1%","53.0%",3.4,1.3,1.4
